tweetDate,content,twitterProfile,tweetUrl,timestamp,query
Tue Jun 27 15:37:21 +0000 2023,Via il numero 88... via le desinenze ma che cazzo dice il cervello...ma basta con questo delirio #woke #CancelCulture #Pride2023 #LGBTQIA ... Ma andate a fare in culo https://t.co/EU9El4XMZu,https://twitter.com/fdragoni,https://twitter.com/fdragoni/status/1673717158327595010,2023-07-03T00:42:31.320Z,#cancelculture
Sun Jul 02 20:37:37 +0000 2023,"I ordered a local IPA, it came it the wrong glass…I fixed it. #cancelculture #BudLite https://t.co/NtTbuvqzGZ",https://twitter.com/ImAwakeInBoston,https://twitter.com/ImAwakeInBoston/status/1675604662089572354,2023-07-03T00:42:31.320Z,#cancelculture
Tue Jun 27 15:12:40 +0000 2023,"On this week’s episode of #KillMeNow, comedian Jocelyn Chia and I get deep. What is your calling? Listen now wherever you get your podcasts or at the link in my bio - and #staytuned for part 2 coming next week! 

#comedypodcast #censorship #cancelculture #standupcomedy https://t.co/sdXGbvZXU7",https://twitter.com/JewdyGold,https://twitter.com/JewdyGold/status/1673710945359544324,2023-07-03T00:42:31.320Z,#cancelculture
Mon Jun 26 13:29:21 +0000 2023,"Is the Mellon Foundation overcompensating for Judge Thomas Mellon (Andrew's father), who said in 1868:

""I would have colored men practice as attorneys, sit on juries, hold courts and exercise the right of suffrage—not here, however, but among 1/2
#history #cancelculture #woke https://t.co/dHwGD3ubes",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1673322557053730821,2023-07-03T00:42:31.320Z,#cancelculture
Sun Jul 02 14:29:28 +0000 2023,"Moms for Liberty is NOT:
-Religious based
-Walking with Christ
-for liberty
they ARE:
-pro-satan
-pro authoritarian
-pro #CancelCulture
-bitter, angry and failuring",https://twitter.com/EducationDoes,https://twitter.com/EducationDoes/status/1675512016667127808,2023-07-03T00:42:31.320Z,#cancelculture
Tue Jun 27 02:34:45 +0000 2023,I deactivated my old twitter because of anxiety caused by a personal attack. I went to a whole year of therapy. I am in a much better place now. #cancelculture based on assumption and rumor is shit. Hold people accountable but please don't drive them to take their lives.,https://twitter.com/aksaturnreturn,https://twitter.com/aksaturnreturn/status/1673520209246953472,2023-07-03T00:42:31.320Z,#cancelculture
Thu Jun 29 09:39:42 +0000 2023,"#DigitalExclusion
“It feels like you can’t do anything – like I don’t exist""
#CancelCulture in action??
Like it appears to be for #50sWomen, discriminated against by our own govts?
How do people with no Internet access connect with each other to protest?",https://twitter.com/KrisGibson13,https://twitter.com/KrisGibson13/status/1674351928455708674,2023-07-03T00:42:31.320Z,#cancelculture
Thu Jun 29 10:19:27 +0000 2023,"VERBOT VON KINDERLIEDERN! 

#wokeistan greift um sich! #woke #WokePropaganda #CancelCulture #germanangst #musikpädagogik https://t.co/OEIRcxSwCx",https://twitter.com/NMaleika,https://twitter.com/NMaleika/status/1674361931421892608,2023-07-03T00:42:31.320Z,#cancelculture
Wed Jun 28 23:04:10 +0000 2023,"#Rosebuds 
#RoseanneBarr
we have walked through #DeepPlatforming &amp; #CancelCulture 
we have walk-through
#NeverAgain 
And we say 
NEVER AGAIN
*you will NOT  
#CancelAmerica 
You will NOT Muffle Roseanne’s voice",https://twitter.com/Mk_USA_Laff_Agn,https://twitter.com/Mk_USA_Laff_Agn/status/1674191992178475009,2023-07-03T00:42:31.320Z,#cancelculture
Wed Jun 28 14:41:24 +0000 2023,"Never bow down to mob. Stand up for what you believe in. 

🎙harleyseelbinderpodcast #80 w/ Cove Podcast Network 

#freespeech #freedom #cancelculture #woke https://t.co/UsHmPG5PKr",https://twitter.com/harleyseelpod,https://twitter.com/harleyseelpod/status/1674065466040504322,2023-07-03T00:42:31.320Z,#cancelculture
Sun Jul 02 21:39:35 +0000 2023,"You read that right! The Cancel Culture Curse is now available digitally on Amazon for just $0.99. No need to lug around a heavy hard copy this summer when you download right to your device. 
#cancelculture #amazon #Digital #book https://t.co/Mghss6cxVz",https://twitter.com/RedBanyan,https://twitter.com/RedBanyan/status/1675620258260893696,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 21:23:13 +0000 2023,"Are world leaders stupid enough to believe a bogus ""apology"" will quiet the mobs?

The goal is for the activists to get a pay day.
#slavery #cancelculture 
https://t.co/jNwR8Zbn1p",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1675253749890121731,2023-07-03T00:42:33.971Z,#cancelculture
Sun Jul 02 23:07:15 +0000 2023,shit talking aint real. i dont talk shit i talk about shitty people. #CancelCulture #fakeassbitches,https://twitter.com/jseell11,https://twitter.com/jseell11/status/1675642319528161280,2023-07-03T00:42:33.971Z,#cancelculture
Mon Jun 26 15:42:03 +0000 2023,JFK murdered by #DeepState #FedBoy. Sound familiar? #Illuminati #Q #PizzaGate #StormsComing #GodWins #GreatAwakening #SnyderVerse #CancelCulture https://t.co/NAhF3nkrU9,https://twitter.com/forbiddenmemez2,https://twitter.com/forbiddenmemez2/status/1673355955730280449,2023-07-03T00:42:33.971Z,#cancelculture
Sun Jun 25 10:28:24 +0000 2023,"#cancelculture = puritanism  #YouTube  banning me for using my preferences for nude fine art history in my video art.
#Twitter  has said it's fine it's free speech so has #Tumblr  and #flickr  #Mastodon  has given me a strike, #instagram  #TikTok  and #facebook  have dumped it https://t.co/pu8LNGAgB1",https://twitter.com/blackstockart,https://twitter.com/blackstockart/status/1672914633131446274,2023-07-03T00:42:33.971Z,#cancelculture
Sun Jul 02 16:35:09 +0000 2023,a genderless society that knows children are nothing more than unthoughts...until an archeologist discovers otherwise...#scifi #authorcity #cancelculture #suspense release date 10/11/23 https://t.co/zuxjeoWOHU,https://twitter.com/JB_Blackshear,https://twitter.com/JB_Blackshear/status/1675543643065835520,2023-07-03T00:42:33.971Z,#cancelculture
Fri Jun 30 18:54:06 +0000 2023,Twitter really about to cancel Cena for telling this guy to leave him alone fuck #CancelCulture,https://twitter.com/San_Andres_FTW,https://twitter.com/San_Andres_FTW/status/1674853836807340032,2023-07-03T00:42:33.971Z,#cancelculture
Wed Jun 28 23:20:12 +0000 2023,"I want ALL YOU CANCEL CULTURE VULTURES To REPORT This news! KEEP THAT SAME ENERGY!
https://t.co/qm9ldFR36P
#cancelculture #JonathanMajors #jodyscorner",https://twitter.com/jodyscorner1,https://twitter.com/jodyscorner1/status/1674196025559629825,2023-07-03T00:42:33.971Z,#cancelculture
Thu Jun 22 08:00:00 +0000 2023,"Dame Sheila Hancock has branded #cancelculture dangerous, and stressed the importance of #freespeech. Hearing ""things that one hates"" is a price worth paying, she said, ""because then at least you can argue about it. If it's suppressed, that's dangerous.""
https://t.co/BdlKdUHfsT",https://twitter.com/SpeechUnion,https://twitter.com/SpeechUnion/status/1671790123053375494,2023-07-03T00:42:33.971Z,#cancelculture
Fri Jun 30 17:11:32 +0000 2023,This guy is hitting the stanky leg the wrong way cancel him #CancelCulture #cancel #stankyleg https://t.co/ZR3M7XzMz5,https://twitter.com/__Darky___,https://twitter.com/__Darky___/status/1674828024448008209,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 21:19:43 +0000 2023,"Not that @DomIzzoWDAY needs proof his @nyjets won a Super Bowl @ProFootballHOF  has wonderful display &amp; #CancelCulture hasn't erased it!! 😎 + You Cousin's #Haters.... #SuckItUp
He's in the #PFHOF next to a little South Dakota Flavor 🤷‍♂️ https://t.co/CgBnhRmuV6",https://twitter.com/CoachBakk,https://twitter.com/CoachBakk/status/1675252868045996033,2023-07-03T00:42:33.971Z,#cancelculture
Sun Jul 02 12:35:10 +0000 2023,"SNEAK PEEK : Cancel Culture: ""High Desert"" https://t.co/yYhdyEcVH2 #CancelCulture #HighDesert #AppleTVPlus https://t.co/hKQx0swXoG",https://twitter.com/SNEAKPEEKCA,https://twitter.com/SNEAKPEEKCA/status/1675483248477052929,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 21:27:11 +0000 2023,When did the socialists cancel culture turn to fascism? Its happened that's a fact. #CancelCulture,https://twitter.com/sarahisitme,https://twitter.com/sarahisitme/status/1675254748063186946,2023-07-03T00:42:33.971Z,#cancelculture
Wed Jun 28 14:21:46 +0000 2023,How many will agree that today that Slappy Squirrel would get cancel by #CancelCulture https://t.co/ClqlWIRCxP,https://twitter.com/ColeTrainNyc,https://twitter.com/ColeTrainNyc/status/1674060526303715328,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 13:29:55 +0000 2023,@TLfanfearless @laurenboebert @budlight #CancelCulture is alive and well among #MAGA https://t.co/S1xI3SXnq7,https://twitter.com/EvilCorbettWILK,https://twitter.com/EvilCorbettWILK/status/1675134641949356034,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 17:00:30 +0000 2023,The recent #SCOTUS ruling on #LorieSmith v CO strikes a balance between religious liberty and cancel culture. It's a win for the freedom of association that applies to all. Let's remember that this principle works both ways. #ReligiousLiberty #CancelCulture credit @LouisianaLp… https://t.co/2vhmXx8fm3,https://twitter.com/brittanyforpa,https://twitter.com/brittanyforpa/status/1675187636640571394,2023-07-03T00:42:33.971Z,#cancelculture
Mon Jun 26 16:08:50 +0000 2023,"#FedBoys got big mad. 😆
What's the full version like?
#ReleaseTheAyerCut 
 #Illuminati #Q #PizzaGate #StormsComing #GodWins #GreatAwakening #SnyderVerse #CancelCulture https://t.co/5iqQ2ZRoPE",https://twitter.com/forbiddenmemez2,https://twitter.com/forbiddenmemez2/status/1673362692747276290,2023-07-03T00:42:33.971Z,#cancelculture
Mon Jun 26 09:53:19 +0000 2023,"What is this nonsense? Of course #WinstonChurchill was a 'white supremacist'. It's a well-known matter of public record! 
Do these #cancelculture charlatans know no shame?
(1/2) https://t.co/QE4N25GouI",https://twitter.com/HistoricKilljoy,https://twitter.com/HistoricKilljoy/status/1673268192276357122,2023-07-03T00:42:33.971Z,#cancelculture
Thu Jun 29 15:03:53 +0000 2023,"#WikiLeaks was the beginning and #CAW is here to usher in the end of internet censorship
 
#DecentralizedSocialMedia by @RyoshiResearch $CAW for #WeThePeople #FreedomOfSpeech no #CancelCulture or #Shadowbanned #TruthAtAllCosts 
 
#Ryoshi #Trump #FreeAssange #TuckerCarlson https://t.co/hIuhUpbwxI",https://twitter.com/simbacat12345_1,https://twitter.com/simbacat12345_1/status/1674433514564120576,2023-07-03T00:42:33.971Z,#cancelculture
Fri Jun 30 17:24:27 +0000 2023,@BennBent #CancelCulture is a right-wing thing. https://t.co/WqFdIK2kaX,https://twitter.com/brunapper,https://twitter.com/brunapper/status/1674831276975570948,2023-07-03T00:42:33.971Z,#cancelculture
Sat Jul 01 11:00:02 +0000 2023,"There was a time when Richmond cared about its history and its preservation.
#CancelCulture 
https://t.co/kqJR3t5iKc",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1675096920287502336,2023-07-03T00:42:36.667Z,#cancelculture
Fri Jun 30 18:23:50 +0000 2023,"Diese Zeilen sollten sich alle Befürworter von #CancelCulture und #AfDVerbot zu Gemüte führen und sich dann überlegen, ob sie immer noch #fckafd schreien. https://t.co/KLVXNE5UvO",https://twitter.com/Corvus_corone2,https://twitter.com/Corvus_corone2/status/1674846219699355665,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 10:39:17 +0000 2023,"Hey #cancelculture, cancel me. I have to get cancelled. (this is not a joke/dare)",https://twitter.com/2Disasteristic,https://twitter.com/2Disasteristic/status/1675454088711147521,2023-07-03T00:42:36.667Z,#cancelculture
Tue Jun 27 18:20:08 +0000 2023,"A whistle-stop visit to see @badiucao at an @IndexCensorship event before flying to Warsaw to see his major solo exhibition at @u_jazdowski, which the Chinese embassy in Poland has been trying to shut down. #FreedomOfSpeech #freedomofexpression #artisticfreedom #CancelCulture https://t.co/puw2AREdA6",https://twitter.com/manick62,https://twitter.com/manick62/status/1673758126242144261,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jun 25 16:10:34 +0000 2023,"'We're having a fetus!' 
[Putting women and girls in their place] ad campaign challenges perception of [fetuses]  #cancelculture #fixeditforyou https://t.co/2Ku9FmA044",https://twitter.com/CancelCultBot,https://twitter.com/CancelCultBot/status/1673000744054824960,2023-07-03T00:42:36.667Z,#cancelculture
Fri Jun 30 01:32:54 +0000 2023,"guys i need an update!!

what happened with #colleenballinger ? why did she sing her 'apology' with an ukulele??😭

also is #PercyHynesWhite uncancelled or smth...? 

i am very confused so could someone pls update me thx🙏🙏

#CancelCulture #cancelled #update #trending",https://twitter.com/fairyfishingcow,https://twitter.com/fairyfishingcow/status/1674591811510185985,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 12:49:43 +0000 2023,"MEN CAN'T BE WOMEN AND WOMEN CAN'T BE MEN!!!!!
Go ahead and cancel me if you will #CancelCulture I will say what I want!
Even my 12 year old grandson says the same, without any prompts from me I would add!",https://twitter.com/pete_alebon,https://twitter.com/pete_alebon/status/1675486912910336000,2023-07-03T00:42:36.667Z,#cancelculture
Tue Jun 27 23:55:03 +0000 2023,"Tg – National Coffee Party [#karens ] 

Dear Karen &amp; Karens,

#CancelCulture as we know it started with you. But why on earth would folks want to #alienate folks by  the name of Karen? 

Cancel culture has been mean to Karens.

And we have forsaken them! https://t.co/EF0VhyaBkp",https://twitter.com/cultofmind,https://twitter.com/cultofmind/status/1673842407295827969,2023-07-03T00:42:36.667Z,#cancelculture
Sat Jul 01 12:00:07 +0000 2023,"Watch my latest on #YouTube: The ABSURD REASON John Maus was CANCELLED by #ElectroniCON 2023! https://t.co/QMaEMu0mZ5

#CancelCulture is #McCarthyism https://t.co/Dg2zUhvxPp",https://twitter.com/BaranoffIsaac,https://twitter.com/BaranoffIsaac/status/1675112043031203840,2023-07-03T00:42:36.667Z,#cancelculture
Tue Jun 27 21:04:15 +0000 2023,"Tg – National Coffee Party [#MAGA #DonaldTrump ] 

#CancelCulture Spilt Coffee On #Trump 

Hello Make America Great Again! First, I’d like to say before you folks came around it was alright but could have been better. But your propositions are always funny, playing dress up and… https://t.co/RpOqbzrIje",https://twitter.com/cultofmind,https://twitter.com/cultofmind/status/1673799424592719872,2023-07-03T00:42:36.667Z,#cancelculture
Wed Jun 28 20:08:00 +0000 2023,#CancelCulture aber die #Linken sind die Guten 🤡 #Linke on 🔥 https://t.co/Q6wxi347iG,https://twitter.com/Nailfreak1,https://twitter.com/Nailfreak1/status/1674147657839771648,2023-07-03T00:42:36.667Z,#cancelculture
Fri Jun 30 16:12:28 +0000 2023,THE NEW DISCORD BOT IS INSAIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #CANCELNEXT #CancelCulture ¤cncel 😡🤬🤬😠😡😡😡😡😖🫡🤬😔 https://t.co/PcNtoKXcnf,https://twitter.com/Falanga9036451,https://twitter.com/Falanga9036451/status/1674813158475612164,2023-07-03T00:42:36.667Z,#cancelculture
Sat Jul 01 05:12:54 +0000 2023,"Top Stories: 01 July 2023
.
Amber Heard's film premiere ignites controversy at prestigious film festival.
.
#readselective #news #latestnews #newsupdate #trending #trendingnow #AmberHeard #JeanneDuBarry #JohnnyDepp #AbuseSurvivor #CancelCulture #PrestigeFilmFestival #Controversy https://t.co/0cLdYX1fbV",https://twitter.com/ReadSelectives,https://twitter.com/ReadSelectives/status/1675009561915457538,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 14:36:33 +0000 2023,"Religion can survive [bogus, make-believe problems] but here's what the faith community must do #cancelculture #fixeditforyou https://t.co/i2IQpsSaoc",https://twitter.com/CancelCultBot,https://twitter.com/CancelCultBot/status/1675513795723284482,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 05:57:51 +0000 2023,"Can most people differentiate between hate-speech and free-speech? I say yes.  However in #CancelCulture  having an opinion is now unsafe! Don't even get me started with ""I'm offended"" as a conversation stopper. I'm a therapist so for me it is a conversation starter #mentalhealth",https://twitter.com/ChangeResponses,https://twitter.com/ChangeResponses/status/1675383264054333441,2023-07-03T00:42:36.667Z,#cancelculture
Wed Jun 28 10:00:44 +0000 2023,"#CancelCulture prima che fosse •così• di moda, signora mia https://t.co/CjnQO9uUxq",https://twitter.com/ArnaldoTesti,https://twitter.com/ArnaldoTesti/status/1673994834191761411,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 03:45:46 +0000 2023,Is Elon Musk against asexual reproduction??? Cancel him now!! #cancelculture #mybodymychoice,https://twitter.com/globalmoeez,https://twitter.com/globalmoeez/status/1675350023687553025,2023-07-03T00:42:36.667Z,#cancelculture
Mon Jul 03 00:22:17 +0000 2023,@NJDevs82 @GavinNewsom The Left are the ones banning all the books #CancelCulture,https://twitter.com/JohnSmith75757,https://twitter.com/JohnSmith75757/status/1675661203736260608,2023-07-03T00:42:36.667Z,#cancelculture
Sun Jul 02 10:19:17 +0000 2023,"Not sure that this @Yorkshire_BS  Tweet is convincing anyone...but 'BS' does seem quite appropriate!!
Consumers have power too!
#FreeSpeech 
#CancelCulture",https://twitter.com/SomersetWasBlue,https://twitter.com/SomersetWasBlue/status/1675449052874301440,2023-07-03T00:42:36.667Z,#cancelculture
Thu Jun 29 18:27:01 +0000 2023,Nigel’s rightly somewhat subdued tonight on @GBNEWS @Nigel_Farage . This sort of #Censorship #CancelCulture needs to be stopped ASAP. This is your future if you voted #Brexit / #Trump or disagree vociferously with Globalist’s Elites #GreatReset policies! Biased ESG control! #CBDC,https://twitter.com/UxbEconomist07,https://twitter.com/UxbEconomist07/status/1674484633390424075,2023-07-03T00:42:36.667Z,#cancelculture
Sat Jul 01 17:27:24 +0000 2023,"#cancelculture will make us all stupid with no history except what we are told.
Dangerous",https://twitter.com/Annie20950327,https://twitter.com/Annie20950327/status/1675194404879859716,2023-07-03T00:42:39.325Z,#cancelculture
Tue Jun 27 02:09:32 +0000 2023,"Tg – National #CoffeeParty [New Show]

Episode 1 - How It All Started!

In this episode we discuss why comedy with respect to #cancelculture cannot work, and why #identitypolitics being a mechanism of evolution is part of social evolution. So, when it comes to #politics unless… https://t.co/lPMNB4lPxx",https://twitter.com/cultofmind,https://twitter.com/cultofmind/status/1673513864246460416,2023-07-03T00:42:39.325Z,#cancelculture
Mon Jun 26 05:45:29 +0000 2023,"In the modern era,we are canceling items that seem offensive.  Has anyone boycotted why these snacks are called ""Brownies?"" #cancelculture #brownies #food #boycottfood #notreallyoffended https://t.co/iqAnudwVLW",https://twitter.com/NotaKarenWA,https://twitter.com/NotaKarenWA/status/1673205823986884609,2023-07-03T00:42:39.325Z,#cancelculture
Thu Jun 29 10:59:28 +0000 2023,"If you don’t see a pattern emerging, look closer. No matter what your personal views are on those mentioned, always remember that it could so easily be you, if they so choose.#obingo #Cancelculture https://t.co/OPN1B9mDWW",https://twitter.com/daninspain70,https://twitter.com/daninspain70/status/1674372001023119365,2023-07-03T00:42:39.325Z,#cancelculture
Mon Jun 26 16:07:07 +0000 2023,Imagine what you would see with his power. #Illuminati #Q #PizzaGate #StormsComing #GodWins #GreatAwakening #SnyderVerse #CancelCulture https://t.co/cB5h0in822,https://twitter.com/forbiddenmemez2,https://twitter.com/forbiddenmemez2/status/1673362263862804482,2023-07-03T00:42:39.325Z,#cancelculture
Tue Jun 27 23:46:20 +0000 2023,"Tg – National Coffee Party [#Politics] 

Being A #Snowflake Means!

Well folks I've done it again. I figured out what #cancelculture calls a snowflake. As an #Autistic I've been accused of melting snowflakes as well as being a snowflake. So, cancel culture has me both ways. https://t.co/OCoEE34MeP",https://twitter.com/cultofmind,https://twitter.com/cultofmind/status/1673840214299770885,2023-07-03T00:42:39.326Z,#cancelculture
Mon Jun 26 16:04:17 +0000 2023,Creepy elite. Sound familiar? #Illuminati #Q #PizzaGate #StormsComing #GodWins #GreatAwakening #SnyderVerse #CancelCulture https://t.co/9TOGVePnH3,https://twitter.com/forbiddenmemez2,https://twitter.com/forbiddenmemez2/status/1673361548759187457,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jun 24 12:49:24 +0000 2023,"The term ""racism"" is just used to stifle debate--just as the word ""Union"" was once used. It blocks Americans from asking simple questions that really have simple answers. The activists use this scheme to destroy monuments and history.
#cancelculture 
https://t.co/LEdedJsZ5M",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1672587728007884800,2023-07-03T00:42:39.326Z,#cancelculture
Mon Jun 26 15:40:35 +0000 2023,#EpsteinClientList villians. Sound familiar? #Illuminati #Q #PizzaGate #StormsComing #GodWins #GreatAwakening #SnyderVerse #CancelCulture https://t.co/vgq2jJwbVF,https://twitter.com/forbiddenmemez2,https://twitter.com/forbiddenmemez2/status/1673355584198811651,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jun 24 13:43:58 +0000 2023,"BREAKING: Chicago is ""contextualizing"" a Washington Monument!

""Mellon funds will support the project, which hopes to use engagement to build a collective history that recontextualizes the monument within the Black experience""
#cancelculture #woke 
Link:https://t.co/3ZIdNgft71 https://t.co/PH6tEM9LHi",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1672601462856097792,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jul 01 15:50:03 +0000 2023,It's vital we safeguard a basic rights to carryout banking transactions &amp; express diverse opinions - even when the issue seems contentious to powerful institutions.  #CancelCulture #FreedomToTransact #DefendLiberty,https://twitter.com/RealMartinRWard,https://twitter.com/RealMartinRWard/status/1675169906097025026,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jul 01 00:19:34 +0000 2023,"Joan Collins, 90, says the Hollywood parties she attends now are 'dull' due to [accountability and consequences for bigots, abusers and creeps] #cancelculture #fixeditforyou https://t.co/VStQJTKfFa",https://twitter.com/CancelCultBot,https://twitter.com/CancelCultBot/status/1674935741523308544,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jun 24 15:56:18 +0000 2023,"Lex Fridman, remember this episode? I can't seem to find it anywhere online.
#lexfridman #podcasting #cancelculture https://t.co/kWLoxAxcSA",https://twitter.com/RichGreenTv,https://twitter.com/RichGreenTv/status/1672634765407559681,2023-07-03T00:42:39.326Z,#cancelculture
Wed Jun 28 20:38:30 +0000 2023,"I always enjoyed Seinfeld. But as I watched it the other night, I realized Jerry Seinfeld would be ""canceled"" if his show aired today. 

Where does it all end? How far does it go? 

#CancelCulture",https://twitter.com/catladyactivist,https://twitter.com/catladyactivist/status/1674155332048764931,2023-07-03T00:42:39.326Z,#cancelculture
Mon Jun 26 16:00:40 +0000 2023,"#Cancelculture should not be a debate between parties, but a united fight to squelch this decidedly #un-American practice. Both sides of the aisle engage in it–but it’s citizens rather than politicians who are most at risk. https://t.co/rBH33oEprt",https://twitter.com/EvanNierman,https://twitter.com/EvanNierman/status/1673360637307568128,2023-07-03T00:42:39.326Z,#cancelculture
Mon Jun 26 06:23:25 +0000 2023,"'Unchain My Art', https://t.co/MzzHmr4VYK @vrijlinks #FreedomOfSpeech #VvMu #CancelCulture https://t.co/CHQO8Cjn26",https://twitter.com/Cortes,https://twitter.com/Cortes/status/1673215370738409472,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jun 24 20:30:42 +0000 2023,"Watch my latest on #YouTube: the mainstream media is trying to cancel #Elvis! https://t.co/7CEb25tfcP

#ElvisPresley #ElvisHistory #Elvis2023 #CancelCulture #MeToo https://t.co/lCqLVVVLF3",https://twitter.com/BaranoffIsaac,https://twitter.com/BaranoffIsaac/status/1672703818574995456,2023-07-03T00:42:39.326Z,#cancelculture
Fri Jun 30 11:30:00 +0000 2023,"The people of Amherst County in VA are still fighting to preserve their monument. The activists never give up. If you live in this area, be sure to speak your mind!
#cancelculture #virginia 
https://t.co/MjkMLNirdg",https://twitter.com/Jeff_Davis1808,https://twitter.com/Jeff_Davis1808/status/1674742076334915584,2023-07-03T00:42:39.326Z,#cancelculture
Sat Jul 01 13:33:08 +0000 2023,"Meine Haltung zum Thema Künstler in Deutschland!

Auszug aus dem Gespräch mit Pastor und Seelsorger Jürgen Fliege, Musiker und Aktivist Jens Fischer Rodrian und Journalist Walter van Rossum.

https://t.co/KNIDCXZUZL #cancelculture #Freiheit #künstler #pandemie #corona https://t.co/Sk4dswc414",https://twitter.com/NMaleika,https://twitter.com/NMaleika/status/1675135449025720320,2023-07-03T00:42:39.326Z,#cancelculture
Fri Jun 30 15:54:00 +0000 2023,if the government will not cancel the student loans we can cancel the government #cancelculture,https://twitter.com/leftistlegume,https://twitter.com/leftistlegume/status/1674808513590181891,2023-07-03T00:42:39.326Z,#cancelculture
